Unnamed: 0,char,dialog,movie,dialog_length,word_count,sentiment,confidence
2164,FRODO,Come on!  ,The Fellowship of the Ring ,10.0,2.0,POSITIVE,0.9985017776489258
2165,GATEKEEPER,What do you want ? ,The Fellowship of the Ring ,19.0,5.0,POSITIVE,0.8845087885856628
2166,FRODO,We're heading for the Prancing Pony. ,The Fellowship of the Ring ,37.0,6.0,NEGATIVE,0.9982965588569641
2167,GATEKEEPR,Hobbits! Four hobbits!  What's more out of     The Shire by your talk!  What business brings you to Bree? ,The Fellowship of the Ring ,106.0,18.0,POSITIVE,0.9948470592498779
2168,FRODO,We wish to at the Inn.  Our business is our own. ,The Fellowship of the Ring ,49.0,11.0,POSITIVE,0.9820844531059265
2169,GATEKEEPER," alright young sir, I     meant no offence. ,My job to ask questions after nightfall. There's talk of strange folk     abroad. Can't be too careful  ",The Fellowship of the Ring ,149.0,24.0,POSITIVE,0.991353452205658
2170,MAN,Out of the way! Watch where you're walking! ,The Fellowship of the Ring ,44.0,8.0,POSITIVE,0.999330997467041
2171,FRODO,Excuse me ?  ,The Fellowship of the Ring ,13.0,3.0,NEGATIVE,0.9977614879608154
2172,BILBO,Today is my One Hundred and Eleventh birthday!     ,The Fellowship of the Ring ,51.0,8.0,POSITIVE,0.9992733597755432
2173,HOBBIT,Happy Birthday! ,The Fellowship of the Ring ,16.0,2.0,POSITIVE,0.9998583793640137
2174,BILBO,"Alas, elevnty-one years is far too short a time to live     among such excellent and admirable hobbits.,  I don't know half of you half as well as I     should like and I like less than half of you, half as well as you deserve.    ",The Fellowship of the Ring ,231.0,44.0,POSITIVE,0.977091372013092
2175,PIPPIN,Why are they still guarding it?  ,The Return of the King ,33.0,6.0,NEGATIVE,0.9982216954231262
2176,GANDALF,"They guard it because they have hope. A faint and fading hope that one     day it will flower. That a king will come and this city will be as it once     was before it fell into decay. ,     The old wisdom born out of the west was forsaken. Kings made tombs more     splendid than the houses of the living and counted the old names of their     descent , dearer than the names of their sons.    ,     Childless lords sat in aged halls musing on heraldry or in high, cold towers     asking questions of the stars. And so the people of Gondor fell into ruin.    ,     The line of Kings failed. The white tree withered. The rule of Gondor was     given over to lesser men.",The Return of the King ,669.0,124.0,POSITIVE,0.9921482801437378
2177,PIPPIN,Mordor. ,The Return of the King ,8.0,1.0,NEGATIVE,0.684185266494751
2178,GANDALF,"Yes, there it lies. This city has dwelt ever in the sight of its shadow. ",The Return of the King ,73.0,15.0,POSITIVE,0.859799861907959
2179,PIPPIN,A storm is coming. ,The Return of the King ,19.0,4.0,POSITIVE,0.9649789333343506
2180,GANDALF,"This is not the weather of the world. This is a device of Sauron's     making. A broil of fume he sends ahead of his host. The Orcs of Mordor have     no love of daylight, so he covers the face of the sun to ease their passage     along the road to war. When the shadow of Mordor reaches this city it will     begin. ",The Return of the King ,317.0,62.0,NEGATIVE,0.5474056005477905
2181,PIPPIN,"Well' Minas Tirith' very impressive. ,So where are off to next? ",The Return of the King ,64.0,11.0,POSITIVE,0.999757707118988
2182,GANDALF,"Oh, it's too late for that Peregrin. There's no leaving this city.    ,     Help must come to us.",The Return of the King ,97.0,18.0,NEGATIVE,0.9946686625480652
2183,FRODO,But I know you have something to do with it.       ,The Fellowship of the Ring ,51.0,10.0,POSITIVE,0.9968839287757874
2184,GANDALF,Good gracious me!       ,The Fellowship of the Ring ,24.0,3.0,POSITIVE,0.9998539686203003
2185,FRODO,Before you came along we Bagginses were very well     thought of.       ,The Fellowship of the Ring ,72.0,11.0,POSITIVE,0.9977636337280273
2186,GANDALF,Indeed? ,The Fellowship of the Ring ,8.0,1.0,POSITIVE,0.9830278158187866
2187,FRODO,"We never had any adventures, or did anything     unexpected.       ",The Fellowship of the Ring ,67.0,9.0,NEGATIVE,0.9908677339553833
2188,GANDALF,"If you're referring to the incident with the dragon, I     was barely involved. All I did was give your uncle a little nudge out of the     door.       ",The Fellowship of the Ring ,152.0,27.0,NEGATIVE,0.999040424823761
2189,FRODO,"Whatever you did, you've been officially labelled as a     'disturber of the peace.' ",The Fellowship of the Ring ,85.0,13.0,NEGATIVE,0.9899424314498901
2190,GANDALF,Oh really? ,The Fellowship of the Ring ,11.0,2.0,NEGATIVE,0.6665353775024414
2191,CHILDREN HOBBITS,Gandalf! Gandalf!       ,The Fellowship of the Ring ,24.0,2.0,POSITIVE,0.9900259971618652
2192,CHILDREN HOBBITS,Fireworks Gandalf! Gandalf! Fireworks Gandalf!       ,The Fellowship of the Ring ,53.0,5.0,POSITIVE,0.997841477394104
2193,CHILDREN HOBBITS,Hooooraaaay!        ,The Fellowship of the Ring ,20.0,1.0,POSITIVE,0.8620346188545227
2194,FRODO,"Gandalf, I'm glad you're back.  ",The Fellowship of the Ring ,32.0,5.0,POSITIVE,0.9995890259742737
2195,SAM,You treacherous little toad!  ,The Return of the King ,30.0,4.0,NEGATIVE,0.9879730939865112
2196,GOLLUM,"No, no! Master! ",The Return of the King ,16.0,3.0,NEGATIVE,0.9924410581588745
2197,FRODO,No Sam! Leave him alone!  ,The Return of the King ,26.0,5.0,NEGATIVE,0.9990391731262207
2198,SAM,I heard it from his own mouth. He means to murder us. ,The Return of the King ,54.0,12.0,NEGATIVE,0.9947919249534607
2199,GOLLUM,"Never! Smeagol wouldn't hurt a fly! ,     Aaaagh he is a horrid, fat Hobbit who hates Smeagol and who makes up nasty lies! ",The Return of the King ,123.0,23.0,POSITIVE,0.5457957983016968
2200,SAM,You miserable little maggot! I'll stove your head in!  ,The Return of the King ,55.0,9.0,NEGATIVE,0.9990456700325012
2201,FRODO,Sam! ,The Return of the King ,5.0,1.0,POSITIVE,0.9991631507873535
2202,SAM,Call me a liar? You're a liar! ,The Return of the King ,31.0,7.0,NEGATIVE,0.9982885718345642
2203,GOLLUM,Waaaah!  ,The Return of the King ,9.0,1.0,NEGATIVE,0.9582212567329407
2204,FRODO,If you scare him off then we are lost! ,The Return of the King ,39.0,9.0,NEGATIVE,0.9974347949028015
2205,SAM,I don't care! I can't do it Mr Frodo! I won't wait around for him to     kill us! ,The Return of the King ,82.0,18.0,NEGATIVE,0.9776130318641663
2206,FRODO,I'm not sending him away. ,The Return of the King ,26.0,5.0,POSITIVE,0.9950475692749023
2207,SAM,You don't see it do you? He's a villain. ,The Return of the King ,41.0,9.0,NEGATIVE,0.9899230599403381
2208,FRODO,We can't do this by ourselves Sam. Not without a guide. I need you on my     side. ,The Return of the King ,83.0,17.0,POSITIVE,0.993236243724823
2209,MERRY,No ,The Fellowship of the Ring ,3.0,1.0,NEGATIVE,0.9964459538459778
2210,PIPPIN,I think we are ,The Fellowship of the Ring ,15.0,4.0,POSITIVE,0.9995960593223572
2211,SAM,Ssh! Gandalf's thinking ,The Fellowship of the Ring ,24.0,3.0,NEGATIVE,0.6390742063522339
2212,PIPPIN,Merry! ,The Fellowship of the Ring ,7.0,1.0,POSITIVE,0.999808132648468
2213,MERRY,What! ,The Fellowship of the Ring ,6.0,1.0,NEGATIVE,0.7411648035049438
2214,PIPPIN,I'm hungry ,The Fellowship of the Ring ,11.0,2.0,NEGATIVE,0.9988470077514648
2215,FRODO,There's something down there ,The Fellowship of the Ring ,29.0,4.0,POSITIVE,0.9955863952636719
2216,GANDALF,It's Gollum ,The Fellowship of the Ring ,12.0,2.0,POSITIVE,0.9920333027839661
2217,FRODO,Gollum! ,The Fellowship of the Ring ,8.0,1.0,POSITIVE,0.9975031018257141
2218,GANDALF,He's been following us for three days ,The Fellowship of the Ring ,38.0,7.0,NEGATIVE,0.9701124429702759
2219,FRODO,He escaped the dungeons of Barad-D'r! ,The Fellowship of the Ring ,38.0,6.0,POSITIVE,0.9255155324935913
2220,GANDALF,"Escaped ,     or was set loose and now the Ring has drawn him here ,      He won't ever be rid of his need for it.  He hates and loves the Ring,     as he hates and loves himself.  Smeagol's life is a sad story    ,  Yes    , he was once called, before the Ring     found him. Before it drove him mad ",The Fellowship of the Ring ,301.0,60.0,NEGATIVE,0.5792286396026611
2221,FRODO,It's a pity Bilbo didnt kill him when he had the chance ,The Fellowship of the Ring ,56.0,12.0,NEGATIVE,0.9938900470733643
2222,GANDALF,"Pity ?  It was pity that stayed Bilbo's hand.      Many that live deserve death and many that die, deserve life. Can you give     it to them Frodo ? Do not be too eager to deal out death and judgement Even     the very wise cannot see all ends.  My heart tells me that Gollum has     some part to play, yet for good or ill.... before this is over.     ,     The pity of Bilbo, may rule the fate of many  ",The Fellowship of the Ring ,404.0,78.0,NEGATIVE,0.7332059741020203
2223,FRODO,I wish the Ring had never come to me.  I wish none of     this had happened. ,The Fellowship of the Ring ,77.0,16.0,NEGATIVE,0.9993909597396851
2224,GANDALF,"So do all who live to see such times, but that is not for     them to decide.  All we have to decide is what to do with the time that     is given to us.  There are other forces at work in this world, Frodo,     besides the will of evil.  Bilbo was meant to find the Ring, in which     case you also were meant to have it and that is an encouraging thought.        Oh! Its that way ",The Fellowship of the Ring ,382.0,76.0,POSITIVE,0.999552309513092
2225,BARLIMAN,"Good Evening little masters.  What can I do for you ?     If you're looking for accomodation, we've got some nice, cosy hobbit sized     rooms available.  Always proud to cater to the little folk, Mr err... ? ",The Fellowship of the Ring ,209.0,36.0,POSITIVE,0.9997089505195618
2226,FRODO," Underhill, my name's     Underhill ",The Fellowship of the Ring ,36.0,4.0,NEGATIVE,0.9906684756278992
2227,BARLIMAN,"Underhill , yes.. ",The Fellowship of the Ring ,18.0,3.0,POSITIVE,0.9657265543937683
2228,FRODO,We're friends of Gandalf the Grey. Can you tell him we've     arrived? ,The Fellowship of the Ring ,71.0,12.0,POSITIVE,0.9715580344200134
2229,BARLIMAN,"Gandalf ?  ,Gandalf ? Oh yes!  I remember!  Elderly chap! Big grey     beard, pointy hat.  , Not seen     him for six months.  ",The Fellowship of the Ring ,127.0,22.0,NEGATIVE,0.9386007189750671
2230,SAM,What do we do now ? ,The Fellowship of the Ring ,20.0,6.0,NEGATIVE,0.9789888858795166
2231,FRODO,Sam. He'll be here.  He'll come. ,The Fellowship of the Ring ,33.0,6.0,POSITIVE,0.9986639022827148
2232,PIPPIN,What's that ? ,The Fellowship of the Ring ,14.0,3.0,NEGATIVE,0.9905117154121399
2233,MERRY,"This my friend, is a pint!  ",The Fellowship of the Ring ,28.0,6.0,POSITIVE,0.9979087114334106
2234,PIPPIN,It comes in pints ? ,The Fellowship of the Ring ,20.0,5.0,NEGATIVE,0.871328592300415
2235,MERRY,hmmmhmmm ,The Fellowship of the Ring ,9.0,1.0,NEGATIVE,0.9936575293540955
2236,PIPPIN,I'm getting one! ,The Fellowship of the Ring ,17.0,3.0,POSITIVE,0.999213695526123
2237,SAM,You've had a whole half already! ,The Fellowship of the Ring ,33.0,6.0,NEGATIVE,0.9968510270118713
2238,SAM,That fellow's done nothing but stare at you since we     arrived!  ,The Fellowship of the Ring ,67.0,11.0,POSITIVE,0.9967425465583801
2239,GANDALF,"So am I dear boy. , So am I. ",The Fellowship of the Ring ,29.0,9.0,POSITIVE,0.9951894283294678
2240,BILBO," No thank     you! We don't want any more visitors, well wishers or distant relations!     ",The Fellowship of the Ring ,91.0,14.0,NEGATIVE,0.998519241809845
2241,GANDALF,And what about very old friends?       ,The Fellowship of the Ring ,39.0,6.0,POSITIVE,0.6480374932289124
2242,BILBO,Gandalf?       ,The Fellowship of the Ring ,15.0,1.0,NEGATIVE,0.9812330007553101
2243,GANDALF,Bilbo Baggins.  ,The Fellowship of the Ring ,16.0,2.0,POSITIVE,0.9655565023422241
2244,BILBO,My dear Gandalf!  ,The Fellowship of the Ring ,18.0,3.0,POSITIVE,0.9988787770271301
2245,GANDALF,"It's good to see you. One hundred and eleven years old     who would believe it. ,     You haven't aged a day!  ",The Fellowship of the Ring ,112.0,21.0,POSITIVE,0.9998624324798584
2246,BILBO,"Come on, come in! Welcome, welcome. Oh, here we are.       ",The Fellowship of the Ring ,59.0,10.0,POSITIVE,0.999806821346283
2247,BILBO,"Tea or maybe something a little stronger? I've got a     few bottles of the Old Winyard left, 1296, a very good year, almost as old     as I am. ",The Fellowship of the Ring ,145.0,28.0,NEGATIVE,0.9916737675666809
2248,BILBO,"It was laid down by my father, what say we open one eh?       ",The Fellowship of the Ring ,62.0,13.0,NEGATIVE,0.9838454723358154
2249,GANDALF,"Just tea, thank you.       ",The Fellowship of the Ring ,27.0,4.0,POSITIVE,0.9998385906219482
2250,GANDALF,Owwwh!  ,The Fellowship of the Ring ,8.0,1.0,NEGATIVE,0.9861964583396912
2251,BILBO,I was expecting you sometime last week. Not that it     matters; you come and go as you please. Always have done and always will. ,The Fellowship of the Ring ,130.0,24.0,POSITIVE,0.9996199607849121
2252,SAM,I'm on your side Mr Frodo ,The Return of the King ,26.0,6.0,POSITIVE,0.9996017813682556
2253,FRODO,"I know Sam, I know. Trust me. Come Smeagol. ",The Return of the King ,44.0,9.0,POSITIVE,0.998257577419281
2254,EOWYN, What time is it? ,The Return of the King ,18.0,4.0,NEGATIVE,0.9941897392272949
2255,EOWYN,"I dreamed I saw a great wave climbing over green lands and above the     hills. I stood upon the brink. It was utterly dark in the abyss before my     feet. A light shone behind me but I could not turn ,     I could only stand there, waiting. ",The Return of the King ,243.0,47.0,NEGATIVE,0.8315901160240173
2256,ARAGORN,Night changes many thoughts. Sleep Eowyn. Sleep while you can. ,The Return of the King ,63.0,10.0,NEGATIVE,0.8820700645446777
2257,LEGOLAS,"The stars are veiled. Something stirs in the East, a sleepless malice , The eye of the enemy     is moving. ",The Return of the King ,108.0,20.0,POSITIVE,0.7964140176773071
2258,MERRY,What are you doing? ,The Return of the King ,20.0,4.0,NEGATIVE,0.9854323267936707
2259,MERRY,Pippin! ,The Return of the King ,8.0,1.0,POSITIVE,0.9990719556808472
2260,MERRY,     Pippin! ,The Return of the King ,13.0,1.0,POSITIVE,0.9990719556808472
2261,MERRY,Pippin! Are you mad? ,The Return of the King ,21.0,4.0,NEGATIVE,0.9936490654945374
2262,PIPPIN,"I just want to look at it, just one more time. ",The Return of the King ,47.0,11.0,POSITIVE,0.9981991648674011
2263,MERRY,Put it back! ,The Return of the King ,13.0,3.0,POSITIVE,0.5493671894073486
2264,MERRY,Pippin!  ,The Return of the King ,9.0,1.0,POSITIVE,0.9990719556808472
2265,MERRY,No! ,The Return of the King ,4.0,1.0,NEGATIVE,0.9976682066917419
2266,MERRY,He's remembered  ,The Fellowship of the Ring ,17.0,2.0,POSITIVE,0.9997666478157043
2267,GANDALF,"     No, but the air doesnt smell so foul down here.  If in doubt, Meriadoc,     always follow your nose. ",The Fellowship of the Ring ,106.0,18.0,NEGATIVE,0.9968279004096985
2268,GANDALF,"Let me risk a little more light , Behold the     great realm and dwarf city of Dwarrowdelf. ",The Fellowship of the Ring ,92.0,17.0,NEGATIVE,0.8547378778457642
2269,SAM,There's an eye-opener and no mistake ,The Fellowship of the Ring ,37.0,6.0,POSITIVE,0.9945242404937744
2270,GIMLI,Oh! ,The Fellowship of the Ring ,4.0,1.0,POSITIVE,0.9987006187438965
2271,GANDALF,Gimli! ,The Fellowship of the Ring ,7.0,1.0,NEGATIVE,0.756072461605072
2272,GIMLI,"No, no , no ",The Fellowship of the Ring ,12.0,4.0,NEGATIVE,0.9973711967468262
2273,GANDALF,"Here lies Balin, son of Fundin, Lord of Moria.    ,  He is dead then.    ,  Its as I feared. ",The Fellowship of the Ring ,93.0,19.0,NEGATIVE,0.9982389211654663
2274,LEGOLAS," We must move on,     we cannot linger. ",The Fellowship of the Ring ,40.0,7.0,NEGATIVE,0.9933426976203918
2275,GANDALF,"      They have taken the Bridge and the second hall.  We have barred the     gates, but cannot hold them for long.  The ground shakes.  Drums    ,     Drums in the deep. We cannot get out. , A shadow moves in the dark.    , We cannot get out. They are     coming. ",The Fellowship of the Ring ,265.0,48.0,POSITIVE,0.8853763341903687
2276,GANDALF," Fool of a     Took!  ,  Throw yourself in next time, and rid us of your     stupidity!  ",The Fellowship of the Ring ,89.0,16.0,NEGATIVE,0.9993981122970581
2277,SAM,Frodo! ,The Fellowship of the Ring ,7.0,1.0,POSITIVE,0.9916398525238037
2278,LEGOLAS,Orcs! ,The Fellowship of the Ring ,6.0,1.0,POSITIVE,0.994491457939148
2279,ARAGORN,Get back! and     stay close to Gandalf. ,The Fellowship of the Ring ,41.0,7.0,POSITIVE,0.9881207942962646
2280,FRODO,     Excuse me. That man in the corner.  Who is he ? ,The Fellowship of the Ring ,53.0,11.0,NEGATIVE,0.9983934760093689
2281,BARLIMAN,"He's one of them rangers. They're dangerous folk they are.      Wandering the wilds.  What his right name is, I've never heard, but     round here, he's known as Strider. ",The Fellowship of the Ring ,171.0,28.0,POSITIVE,0.9965237975120544
